outcome,event_month,coef,std_error,t_stat,p_value,ci_low_95,ci_high_95,baseline_month_omitted,pretrend_joint_wald_stat,pretrend_joint_p_value,mean_pre_event_coef,mean_post_event_coef,cumulative_post_coef_0_6,cumulative_post_coef_0_12
issue_burden_index,9,0.7083740247996921,0.5936724100130051,1.1932069148778102,0.233743854010122,-0.4552238988257977,1.871971948425182,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,10,0.9205358925178178,0.3014545718699838,3.053647144269689,0.0024662800417349917,0.32968493165264945,1.511386853382986,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,11,0.39540864121967784,0.5222151399777164,0.7571757518109307,0.44954687289020145,-0.6281330331366464,1.418950315576002,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,12,0.4105729062401368,0.4880556296841107,0.8412420250246394,0.4008914455894601,-0.5460161279407201,1.3671619404209938,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,13,0.48577868946330943,0.3783143828106691,1.2840608539761011,0.20012482014119137,-0.255717500845602,1.2272748797722208,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,14,0.40439368990924573,0.37478789372605403,1.0789934698499937,0.28146908969524853,-0.3301905817938201,1.1389779616123117,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,15,-0.45233502561287475,0.34540030266576,-1.309596494623209,0.19134792615484075,-1.1293196188377643,0.22464956761201482,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,16,-0.2006269210374601,0.47934259781789873,-0.4185459876730544,0.6758514879179538,-1.1401384127605416,0.7388845706856213,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,17,-0.40625809449128325,0.3251367993450759,-1.2494989656957018,0.21246973391635016,-1.043526221207632,0.23101003222506544,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,18,-0.37265443286005584,0.5050978264346732,-0.7377866491537023,0.4612285872616042,-1.3626461726720152,0.6173373069519036,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issues_opened,-12,2.1250514634729014,5.575437983321868,0.3811452068572355,0.7033689272908195,-8.80280698383796,13.052909910783765,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-11,3.714530415363502,3.604282831012516,1.0305879392711297,0.3035754442969161,-3.349863933421029,10.778924764148034,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-10,-3.006861276939603,3.1544702954365333,-0.9532064008621444,0.341263245366886,-9.189623055995208,3.175900502116002,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-9,-8.099321183050561,3.6041899424464887,-2.2471959892193754,0.025364053265262143,-15.163533470245678,-1.0351088958554433,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-8,-7.608926491264369,3.841818815104921,-1.980553185212241,0.0485669762578389,-15.138891368870013,-0.07896161365872434,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-7,-4.881977240585927,3.7661590708500996,-1.2962748383020275,0.1958905509038149,-12.263649019452123,2.499694538280268,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-6,-6.121304268221695,4.78195299825836,-1.2800845743258333,0.2015176820023319,-15.493932144808081,3.2513236083646904,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-5,-12.98308468355203,2.4970248806616175,-5.1994214331224455,3.73527416774877e-07,-17.8772534496488,-8.08891591745526,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-4,-12.571623709004134,7.697043120994504,-1.6333056098794214,0.10346793001152199,-27.657828226153363,2.5145808081450927,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-3,-13.847348231787443,4.516235140631795,-3.0661264970916196,0.0023686937210198877,-22.69916910742576,-4.995527356149125,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,-2,-2.649907313150989,4.3730813048907695,-0.6059588487841248,0.545006459429485,-11.221146670736896,5.921332044434919,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,0,-5.046758158392916,4.246113245633217,-1.1885594816820058,0.23556575697688098,-13.369140119834022,3.2756238030481883,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,1,3.216031911112756,7.359060310443196,0.4370166536818438,0.6624179137553914,-11.207726297355908,17.63979011958142,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
